_id,date,tweet
1160784986498224128,2019-08-12 05:28:01,"About 422 million people worldwide have #diabetes, particularly in low-and middle-income countries.

It is a chronic, metabolic disease characterized by elevated levels of blood glucose &amp; can lead to complications in many parts of the body and⬆️the risk of dying prematurely. https://t.co/GLxJxywHup"
1160488248474402818,2019-08-11 09:48:53,"Every 10 seconds a person dies from alcohol related causes:
-Cancer
-Heart disease
-Traffic crashes
-Violence. https://t.co/SpNqDNHVQr"
1160487953757425664,2019-08-11 09:47:43,"Every 2 seconds ⏰ someone aged 30 to 70 years dies prematurely from:
🔹heart and lung diseases
🔹stroke
🔹cancer
🔹diabetes.

Let's #BeatNCDs. It's time for #HealthForAll https://t.co/XuTJcwfPc8"
1160396713745502208,2019-08-11 03:45:10,"@WHO @WHOSriLanka @WHOIndonesia @WHOTimorLeste @WHOMaldives @WHOThailand Aedes mosquitoes 🦟 need only a small amount of water accumulated in any container-like object for breeding. 

There is no treatment for #dengue, but it can be prevented.

Here are few measures that you can take at home to prevent mosquito breeding 👇👇 https://t.co/wnBSO6vFen"
1160057227329150976,2019-08-10 05:16:10,"@WHO @WHOTimorLeste @WHOMaldives @WHOThailand @WHOSriLanka @WHOIndonesia Human Papillomavirus (#HPV) is the cause of cervical cancer and is the most common sexually transmitted infection.

#vaccination 💉of young adolescents against HPV is safe and prevents cervical #Cancer https://t.co/ezr6QJqht3"
1160055116910616579,2019-08-10 05:07:47,"Every day, approximately 830 women die from preventable causes related to pregnancy and childbirth - 99% occur in developing countries.

Health is a human right. https://t.co/S8MUY6VaqP"
1160055000929718272,2019-08-10 05:07:19,"9 Aug 2019, Members of Parliament from 10 countries gathered in Bangkok, Thailand to launch the ASEAN-WHO South-East Asia Regional Network for Road Safety Legislators. https://t.co/wjiVZfdIyC https://t.co/hWQsFACso1"
1160054553640701952,2019-08-10 05:05:33,"""By 2030, we also see a 🌎🌍🌏 in which countries will be reducing their carbon emissions. This will protect the most vulnerable from climate risks and deliver large health benefits in carbon-emitting countries""-@DrTedros in 🇹🇴 #ClimateAction

https://t.co/tvjlFwbXlb"
1159707424766349323,2019-08-09 06:06:11,"Each year, more than 300 000 women die of cervical #cancer. 

It is one of the most preventable and curable forms of cancer, as long as it is detected early and managed effectively.

Using #health services to check for cancer is the key. https://t.co/XBTMcT65jD"
1159348868267462657,2019-08-08 06:21:24,"@WHO @WHOSriLanka @WHOIndonesia @WHOTimorLeste @WHOMaldives @WHOThailand #dengue 🦟 complications and deaths can be prevented with early detection and timely medical care. 

If one or more signs of severe dengue are seen, the patient needs to be taken to a #hospital or a proper #health facility 🏥

https://t.co/BLJ2fAE4GM"
1159300802319568896,2019-08-08 03:10:24,"Seasonal #influenza is an acute respiratory infection caused by influenza viruses which circulate in all parts of the world🌏🌍🌎
It can be characterized by:
👉high fever 🌡️
👉headache🤕
👉coughing/sore throat🗣️
👉muscle pain

The most effective way to prevent flu is #vaccination https://t.co/DVYxRT4f1z"
1159021165169348608,2019-08-07 08:39:14,"Universal health coverage: 

⬇️Reduces poverty
📈Drives economic growth
⬆️Improves equity
🛡️Protects against epidemics
🤝Improves social solidarity 

 https://t.co/BwQtu0Kmw4
#HealthForAll https://t.co/cirEoZozjK"
1158945412067164161,2019-08-07 03:38:13,"Aedes mosquitoes 🦟 bites throughout the day. Biting intensity is highest 2⃣ hours after sunrise🌄 and 2⃣ hours before sunset🌇

There is no treatment for dengue. But it can be prevented.

Here are a few tips for personal protection against #dengue 👇👇 https://t.co/NkvShSXa2r"
1158655115542159360,2019-08-06 08:24:40,"#dengue is a mosquito-borne viral infection that causes
flu-like illness &amp; can be suspected when a high fever is accompanied by 2 of the following symptoms:

Severe headache
Pain behind eyes
Severe muscle &amp; joint pain
Nausea &amp; vomiting
Rash on the skin

https://t.co/KW2ptnrMel"
1158574353476276225,2019-08-06 03:03:45,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia @UNICEF @UN Step 🔟- Discharge

🏥Hospitals support mothers to breastfeed by…

👉Referring mothers to community resources for breastfeeding support🤱
👉Working with communities to improve #breastfeeding support services

#WorldBreastfeedingWeek https://t.co/tubZ4taVmo"
1158314539806420992,2019-08-05 09:51:21,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia @UNICEF @UN Step 9⃣ – Bottles, teats and pacifiers

🏥Hospitals support mothers to #breastfeed🤱by…

👉Counsel mothers on the use and risks of feeding bottles, teats and pacifiers 🍼

#WorldBreastfeedingWeek https://t.co/cY6jKb5igr"
1158256691961450496,2019-08-05 06:01:29,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia @UNICEF @UN Step 8⃣ – Responsive feeding

🏥Hospitals support mothers to breastfeed🤱by…

👉Helping mothers know when their baby👶 is hungry
👉Not limiting breastfeeding times

#WorldBreastfeedingWeek https://t.co/RFLzF6rade"
1158211580275961856,2019-08-05 03:02:13,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia @UNICEF @UN Step 7⃣ – Rooming-in

🏥Hospitals support mothers to breastfeed🤱by…

👉Letting mothers and babies👶stay together day and night
👉Making sure that mothers of sick babies can stay near their baby https://t.co/zZ2YtxskTl"
1158210513353883648,2019-08-05 02:57:59,"@WABAsecretariat @PandavRajesh @WHO @WHOSEARO @DrTedros @_breastfeeding @DrKarleenG @UNTimorLeste @MagdaBotho @BreastfeedingM @ILCA1985 @roytrivedy @aliveandthrive @gatesfoundation @lalecheleague First-time moms 🤱, you will likely need help with learning to #breastfeed, &amp; so will your 👶

Don't be afraid to ask for it!

#WBW2019  
#EmpowerParentsEnableBreastfeeding #WABA  
#worldbreastfeedingweek2019  
#SDGs  
#breastfeeding https://t.co/szVmCRR6Rr"
1158032361780461570,2019-08-04 15:10:04,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia @UNICEF Step 6⃣ - Supplementing

🏥Hospitals support mothers to breastfeed by…

👉Giving only breast milk🤱unless there are medical reasons
👉Prioritizing donor human milk when supplement is needed
👉Helping mothers who want to formula feed to do so safely

#WorldBreastfeedingWeek https://t.co/WSAKpNeV4J"
1157965403231903746,2019-08-04 10:44:00,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia Step 5⃣ – Support mothers with breastfeeding🤱

Hospitals support mothers to breastfeed by…

👉Checking attachment and positioning
👉Giving practical #breastfeeding support
👉Helping mothers with common breastfeeding problems

#WorldBreastfeedingWeek https://t.co/YcXZrMS2ze"
1157962655623073792,2019-08-04 10:33:05,"👶🏽 Good for babies
👩🏻 Good for mothers
📈 Good for business

When employers provide comfortable spaces for breastfeeding and pumping, mothers tend to miss fewer days and stay at their company for longer, delivering a 3 to 1 return on investment. #EarlyMomentsMatter #WBW2019 https://t.co/t4rlAS4sdy"
1157962516036608000,2019-08-04 10:32:32,"Almost 50% of children regularly breathe air polluted by tobacco smoke in public places.

Support #NoTobacco 🚭 measures because everyone deserves tobacco-smoke-free air. https://t.co/OgBSLuvgwG https://t.co/tzSK2dsHsu"
1157927966396932096,2019-08-04 08:15:15,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia Step 4⃣ – Care right after birth

🏥Hospitals support mothers to #breastfeed🤱by…

👉Encouraging skin-to-skin contact between mother and baby soon after birth
👉Helping mothers to put their baby to the breast right away

#WorldBreastfeedingWeek https://t.co/vgGAIAHLr7"
1157925338292162560,2019-08-04 08:04:48,"Dads you can help too ! Lets support #Breastfeeding Mothers together. 

#breastfeedingweek #WBW2019 
#WorldBreastfeedingWeek 
@WHO
@WHOSEARO
@DrTedros https://t.co/dFeqabzGYa"
1157925112756101120,2019-08-04 08:03:54,"Over 820 000 children's lives could be saved every year among children under 5 years, if all children 0–23 months were optimally breastfed!

Exclusive breastfeeding for 6 months has many numerous benefits for both infant and mother 🤱🏾

#WorldBreastfeedingWeek https://t.co/0LxJ9uiX8L"
1157545797237370880,2019-08-03 06:56:38,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia @UNinIndia Step 3⃣ – Antenatal Care

🏥Hospitals support mothers to breastfeed by…

👉Discussing the importance of breastfeeding for babies and mothers 🤰
👉Preparing women in how feed their babies 🤱

#WorldBreastfeedingWeek https://t.co/XXeHZCNHGc"
1157516653837443072,2019-08-03 05:00:50,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia Step 2⃣ - Staff Competency

🏥Hospitals can support mothers breastfeed by:

👉Training staff on supporting mothers to breastfeed 🤱
👉Assessing health workers 👨‍⚕️👩‍⚕️knowledge and skills

#WorldBreastfeedingWeek https://t.co/v5X9RqdAU8"
1157514267307827200,2019-08-03 04:51:21,"#DYK
Improved rates of breastfeeding 🤱🤱lead to 👇

#WBW2019  
#EmpowerParentsEnableBreastfeeding #WABA  
#worldbreastfeedingweek2019  
#SDGs  
#breastfeeding https://t.co/Qig7T1cgN7"
1157513965422780416,2019-08-03 04:50:09,"#ClimateChange is a health problem. We mustn't forget that extreme weather events have numerous consequences for health. #ClimateAction is about keeping the world safe and protecting health.
https://t.co/JhzAjb23CH"
1157210913415417858,2019-08-02 08:45:56,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka @WHOThailand @WHOIndonesia #breastfeeding is best way to provide infants with nutrients they need. Here are the TEN STEPS to successful breastfeeding:

1⃣ Hospitals can support mothers to🤱by:
👉not promoting infant formula
👉making breastfeeding care standard practice
👉keeping track of support required https://t.co/QhpZIhRWs3"
1157166201555968002,2019-08-02 05:48:16,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia @UN_Nepal @unwomenindia @unwomenasia @UNICEF_SriLanka Mothers need support for their children to be optimally breastfed🤱

What mums can do:

👉before your baby arrives, get facts on #breastfeeding 
👉try to give first breastfeed within an hour
👉make sure you get plenty of healthy food, water &amp; rest

#WorldBreastfeedingWeek https://t.co/Ue6u1Q625S"
1156874421195300864,2019-08-01 10:28:50,"@WHO @WHOMaldives @WHOSriLanka @WHOTimorLeste @NHPINDIA @MoHFW_INDIA @AyushmanNHA @UNICEFIndia @unicef_nepal @UNICEFIndonesia Exclusive #breastfeeding 🤱🏾 is associated with a natural (though not fail-safe) method of #birthcontrol (98% protection in the first six months after birth). It reduces risks of breast and ovarian #cancer, type II diabetes, and postpartum depression.

#WorldBreastfeedingWeek https://t.co/m4loEmVCxp"
1156860833068007424,2019-08-01 09:34:50,"@WHO @pr_moph @WHOThailand @ThailandUN @UNThailand @UNICEF_Thailand @reliefweb @WHOGOARN @DrTedros @MFAThai @IOMThailand #Emergency Medical Teams are an important part of the global health workforce. Arriving where needed in the shortest time &amp; delivering quality care appropriate to the context, #EMTs help reduce suffering &amp; loss of lives during public health emergencies

👉https://t.co/dbzXTlNjjK https://t.co/y5wR6uxZLT"
1156832187762663424,2019-08-01 07:41:01,"#Thailand 🇹🇭 became the first in the Region to get @WHO classification for its #emergency medical team (EMT). This classification makes Thailand EMT the 26th team in the international roster of WHO classified, internationally deployable medical teams.

👉 https://t.co/dbzXTlNjjK https://t.co/5LUqzoRKwU"
1156793970195759104,2019-08-01 05:09:09,"@WHO #Breastfeeding 🤱🏾 is a cornerstone for child survival and health during early life. It provides essential nutrition for growth and development. #Breastmilk is safe, nutritious and recommended for infants.

#WorldBreastfeedingWeek https://t.co/viVNpuFCwE"
1156775912911732738,2019-08-01 03:57:24,"It's #WorldBreastfeedingWeek!

#Breastfeeding 🤱🏻 is the best way to provide infants with the nutrients they need. @WHO recommends exclusive breastfeeding starting within 1 hour after birth until a baby 👶🏼 is 6 months old. https://t.co/wXQS2qH3ud"
1156772204257800193,2019-08-01 03:42:39,"DYK, Each day in Thailand
- 60 people die
- 2,500 are injured
- 500 are seriously injured
- 20 become disabled
from road crashes 

There are 6 proven approaches and 22 interventions to reduce road traffic deaths https://t.co/7aFIndAL6X"
1156519343464673280,2019-07-31 10:57:53,"@WHOWPRO @pahowho @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO #AntimicrobialResistance is a threat we must all work to fight. 

Preventing the spread of infection can be simple:
🔹Practice good hygiene 🧼 &amp; food preparation 🥘
🔹Stay up to date with vaccinations
🔹Never share #antibiotics 💊 https://t.co/P9XMmHWIkC"
1156500530706841601,2019-07-31 09:43:07,"@WHOWPRO @pahowho @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO Reliable data on antibiotic consumption is essential to help countries:
💊To ⬆️ awareness of appropriate use
💊To inform policy &amp; regulatory changes to optimize use
💊To identify areas for improvement &amp; monitor interventions impact
💊To improve procurement &amp; supply of medicines https://t.co/1goy7bHq2J"
1156452165872783361,2019-07-31 06:30:56,"@WHO @HFWOdisha @MoHFW_INDIA @MoHFW_GUJARAT @gavi @NHPINDIA @UNinIndia @UNICEFIndia @MoHFW_INDShadow @drharshvardhan @WHOMaldives @WHOTimorLeste @WHOSriLanka @WHOPhilippines @AyushmanNHA @MoH_mv @UN_Nepal @gavi_fr @Vaccinate4Life @Voices4Vaccines @infoppkk @KemenkesRI @UNICEFIndonesia @WHOIndonesia Routine #immunization is a building block of strong primary health care &amp; #UHC - it provides a point of contact for health care at the beginning of life &amp; offers every child the chance at a healthy life from the start.
👶🏾
🧒🏾
👦🏾
#VaccinesWork https://t.co/9ShHH4t6Pi"
1156444981415989248,2019-07-31 06:02:23,"The rise of #AntibioticResistance is threatening our ability to treat common infectious diseases, resulting in prolonged illness, disability &amp; death. #StopDrugResistance https://t.co/ShBJOdRF57"
1156444810162528256,2019-07-31 06:01:43,"With a 3-month treatment, over 95% of people infected with Hepatitis C can be cured. https://t.co/97cQncXirs"
1156444645062107136,2019-07-31 06:01:03,"Women and girls do not have a price tag.
Women and girls should not be sexually exploited. 
#EndHumanTrafficking
https://t.co/dI97ukJ6jN

https://t.co/ckUG1zrBjd"
1156410363828588544,2019-07-31 03:44:50,"If you know someone who you think may be considering #suicide, talk to them about it.
🗣️
Listen with an open mind and offer your support. Talking is the first step towards recovery.

#LetsTalk https://t.co/S8JgbZyAEf"
1156116320162684928,2019-07-30 08:16:24,"@WHO @HFWOdisha @MoHFW_INDIA @MoHFW_GUJARAT @gavi @NHPINDIA @UNinIndia @UNICEFIndia @MoHFW_INDShadow @drharshvardhan @WHOMaldives @WHOTimorLeste @WHOSriLanka @WHOPhilippines @AyushmanNHA @MoH_mv @UN_Nepal @gavi_fr @Vaccinate4Life Vaccines can help limit the spread of #AntibioticResistance:
Vaccinating humans &amp; animals is a very effective way to stop them from getting infected &amp; thereby preventing the need for #antibiotics. 

#VaccinesWork https://t.co/aGOSsS03GM"
1156071976500252674,2019-07-30 05:20:12,"@WHO @HFWOdisha @MoHFW_INDIA @MoHFW_GUJARAT @gavi @NHPINDIA @UNinIndia @UNICEFIndia @MoHFW_INDShadow @drharshvardhan @WHOMaldives @WHOTimorLeste @WHOSriLanka @WHOPhilippines @AyushmanNHA @MoH_mv @UN_Nepal Through routine #immunization programs, health workers bring life-saving #vaccines to people around the world, to even the most hard-to-reach and vulnerable populations.

#VaccinesWork https://t.co/s9a9UUnQlj"
1156051992881451008,2019-07-30 04:00:48,"@WHO @WHOMaldives @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @MoHFW_GUJARAT @NHPINDIA @NO_hep @Hep_Alliance @UN_Nepal @DrTedros @MoH_mv @hepatitismag @SrBachchan @pr_moph @KemenkesRI @UNICEFIndia @unicef_nepal @UNICEFMaldives @UNICEFIndonesia @UNICEFTL @UNICEF_SriLanka @UNinIndia @UNICEFBhutan @unbhutan @UNICEF_Thailand @UNThailand @UNICEFBD #Hepatitis, a broad term for inflammation of the liver, has a number of infectious and non-infectious causes. Two of the viruses that cause hepatitis (#hepatitisA and #HepatitisE) can be transmitted through water🚱and food 🥘, hygiene is therefore important in their control. https://t.co/HQk2Edo4le"
1156046901256450049,2019-07-30 03:40:34,Live from Geneva: Q&amp;A on how to say #NoTobacco 🚭 https://t.co/Y2Sp2xGK9O
1156046835649150977,2019-07-30 03:40:18,"5 keys to a healthy diet:

- Breastfeed babies and young children
- Eat a variety of foods
- Eat plenty of vegetables and fruit
- Eat moderate amounts of fats and oils
- Eat less salt and sugars https://t.co/YnErpnydSj"
1155744551606243330,2019-07-29 07:39:08,"@WHO @HFWOdisha @MoHFW_INDIA @MoHFW_GUJARAT @gavi @NHPINDIA @UNinIndia @UNICEFIndia @MoHFW_INDShadow @drharshvardhan Q: Does #polio still exist? 
Q: Is #measles caused by a virus or a bacteria? 

How much do you know about immunization and vaccine-preventable diseases? 🤔
Test your knowledge in this interactive #quiz.

👉 https://t.co/CiAMvak0rU https://t.co/WVRz811AxO"
1155742781735751681,2019-07-29 07:32:06,"Five Keys to Safer Food are:
- keep clean;
- separate raw and cooked;
- cook thoroughly;
- keep food at safe temperatures; and
- use safe water and raw materials.
https://t.co/OdMIVtLYW1
#foodSafety https://t.co/QVq1YYudTm"
1155724486370447360,2019-07-29 06:19:24,"#Immunization is a proven tool for controlling and eliminating life-threatening infectious diseases and is estimated to avert between 2 and 3 million deaths each year. It is one of the most cost-effective health investments!

#VaccinesWork https://t.co/IdZ5t2ELDh"
1155720227704885248,2019-07-29 06:02:29,"It's #WorldHepatitisDay!
 
Hepatitis B, C &amp; D can lead to liver cancer.
Know the risks:
💉 Unsafe injection, syringes &amp; needles
🥗 Contaminated food
💏👩‍❤️‍💋‍👩👨‍❤️‍💋‍👨 Unsafe sex
👂 Unsafe tattoo, piercing
👶 Not vaccinating babies against #hepatitis 
https://t.co/p7CwKOcAw5 https://t.co/bybAZheEnz"
1155720191226990592,2019-07-29 06:02:20,"#EarthFromSpace 🌏🚀🛰️

This is what modern deforestation looks like from above via @BBCEarth 

https://t.co/iJdW42TTgF"
1155696766609571840,2019-07-29 04:29:15,"@WHOThailand @WHOMaldives @WHOSriLanka @WHOIndonesia @WHOTimorLeste @UNinIndia @MoHFW_INDIA @NHPINDIA @AyushmanNHA @APLMA_Malaria @BreakDengue @MoH_mv @swachhbharat @SwachhBharatGov @UN_Nepal @UNinBangladesh @UNDP_BD @WHO @GujHFWDept @MoHFW_GUJARAT @HFWOdisha @MoHFW_INDShadow @MalariaNoMore @LSHTM_malaria @HarvardMalaria @FightingMalaria @malariamustdie @MOHPnepal @aiims_newdelhi @malarianomoreuk Lack of awareness about #malaria symptoms is a major barrier to quick diagnosis and treatment.

Know the symptoms:
➡️ Fever
➡️ Headache
➡️ Chills

See a health worker if you have these symptoms! If they aren’t treated within 24hrs, the illness can become more severe. https://t.co/ilwY2S5CYT"
1155679127019540481,2019-07-29 03:19:10,"@PandavRajesh @WHO @WHOSEARO @UNTimorLeste @UNICEFTL @PHD_TimorLeste @UNFPAasia @UNFPATimor @IOMtimor_leste @USAIDTimorLeste @roytrivedy @cdchep @Hep_Alliance #Hepatitis B, C and D can lead to liver cancer
Know the risks and how to protect yourself from #Hepatitis 

#worldhepatitisday2019 https://t.co/Sqf9vlbk4H"
1155678641193246725,2019-07-29 03:17:14,"It’s #WorldHepatitisDay. Viral #hepatitis affects 325 million people, but 8 out of 10 don’t have access to services for prevention, testing &amp; treatment. @WHO calls on all countries to integrate hepatitis services into benefit packages as part of their journey to #HealthForAll. https://t.co/SPMuChg9i2"
1155460517038706689,2019-07-28 12:50:29,"Using sterile, single-use injections can help prevent hepatitis. #worldhepatitisday2019 https://t.co/sgVP3YXVSV"
1155460271365746688,2019-07-28 12:49:30,"Hepatitis is preventable, treatable, and in the case of #hepatitis C, curable.
However, over 80% of people living with hepatitis are lacking prevention, testing and treatment services https://t.co/p7CwKOcAw5

#WorldHepatitisDay https://t.co/DeEJynne9V"
1155408025873801216,2019-07-28 09:21:54,"It's #WorldHepatitisDay.

Viral #hepatitis B and C:
🗨️325 million people affected
🗨️1.4 million deaths a year. 
🗨️2nd major killer infectious disease after tuberculosis
🗨️9x more people are infected with hepatitis than HIV.

Let's eliminate hepatitis! https://t.co/BCWCOJ5oJJ"
1155382476446949377,2019-07-28 07:40:23,"@WHO @WHOMaldives @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @MoHFW_GUJARAT @NHPINDIA @NO_hep @Hep_Alliance @UN_Nepal @DrTedros @MoH_mv @hepatitismag @SrBachchan @pr_moph @KemenkesRI @UNICEFIndia @unicef_nepal @UNICEFMaldives @UNICEFIndonesia @UNICEFTL @UNICEF_SriLanka @UNinIndia #DYK: This week...
🇧🇩Bangladesh
🇧🇹Bhutan
🇳🇵Nepal
🇹🇭Thailand
...became the 1st countries in the Region to achieve #Hepatitis B control, with prevalence of the deadly disease ↘️ to less than 1% among 5-year-old children.

👉https://t.co/csufhw6ky4

#VaccinesWork #WorldHepatitisDay https://t.co/t4rgmJdXYO"
1155373936999194624,2019-07-28 07:06:27,"@WHO @WHOMaldives @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @MoHFW_GUJARAT @NHPINDIA @NO_hep @Hep_Alliance @UN_Nepal @DrTedros @MoH_mv @hepatitismag @SrBachchan @pr_moph @KemenkesRI @UNICEFIndia @unicef_nepal @UNICEFMaldives @UNICEFIndonesia @UNICEFTL @UNICEF_SriLanka On #WorldHepatitisDay it is time to relive the powerful speech of @SrBachchan, WHO Goodwill Ambassador for #Hepatitis in South-East Asia. His personal story is a stark reminder of the importance of preventing, testing &amp; treating this disease:
📺
https://t.co/04L7djAQsd
@UNinIndia"
1155367201920016386,2019-07-28 06:39:41,"@WHO @WHOMaldives @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @MoHFW_GUJARAT @NHPINDIA @NO_hep @Hep_Alliance @UN_Nepal @DrTedros @MoH_mv @hepatitismag @SrBachchan @pr_moph @KemenkesRI #DearParents: 
Are your children vaccinated against #HepatitisB?

Preventing #HepB infection in infancy substantially reduces chronic infections &amp; cases of liver cancer and cirrhosis in adulthood.

#VaccinesWork https://t.co/DdBIzDuBlN"
1155356547146375168,2019-07-28 05:57:20,"@WHO @WHOMaldives @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @MoHFW_GUJARAT @NHPINDIA @NO_hep @Hep_Alliance @UN_Nepal @DrTedros @MoH_mv @hepatitismag #Hepatitis B&amp;C can be transmitted by:
🔴 contaminated blood
💉 unsafe injections
🚹 bodily fluids

#HepB can also be transmitted:
🤱🏾 from mother to child during childbirth
🚫 due to unprotected sex

👉 On #WorldHepatitisDay, take a test and find out your hepatitis status! https://t.co/8Xv98aXK5Y"
1155344295336955905,2019-07-28 05:08:39,"@WHO @WHOMaldives @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @MoHFW_GUJARAT @NHPINDIA @NO_hep @Hep_Alliance @UN_Nepal #Hepatitis A&amp;E can be transmitted by contaminated food🍲 and water 🥤. Risks of transmission of #HepA and #HepE are also increased due to poor hygiene practices 🧼 and inadequate sanitation 🚽.

On #WorldHepatitisDay, take a test and find out your hepatitis status! https://t.co/uX370VsXT9"
1155332770954006528,2019-07-28 04:22:52,"It's #WorldHepatitisDay!

Millions of people are infected with viral #hepatitis without knowing and without receiving treatment. The lack of awareness and treatment lead to progressive liver damage and can cause life-threatening conditions.

👉 Do you know your #Hep status? 🤔 https://t.co/bbHyMyIdxh"
1155078597696090112,2019-07-27 11:32:52,"NEW #NoTobacco report: 
Over 1/2 of the 🌏🌍🌎’s population benefit from large graphic health warnings featuring all @FCTCofficial recommended characteristics
https://t.co/LX5eIhMWTw 

#NoTobacco 🚭
#NoTobacco 🚭
#NoTobacco 🚭
#NoTobacco 🚭
#NoTobacco 🚭 https://t.co/SRwBMTwp63"
1155050234503786496,2019-07-27 09:40:10,"We need to urgently change the way we use #antibiotics. The persistent overuse and misuse of antibiotics in human and animal health have encouraged the emergence and spread of #AMR, which occurs when microbes, such as bacteria, become resistant to the drugs used to treat them. https://t.co/0TUBvQxHKT"
1155049581488398336,2019-07-27 09:37:34,"NEW #NoTobacco report: 5 billion people today live in countries that have introduced measures incl.:
🚭complete smoking bans,
🚭large graphic warnings on packaging and
🚭other effective tobacco control measures
https://t.co/LX5eIhMWTw https://t.co/VvHyFgnyip"
1155049519597232128,2019-07-27 09:37:19,"3 keys to having a healthy pregnancy
🔹 Moderate physical activity 🧘‍♀️🏊‍♀️🚶‍♀️
🔹 A healthy diet 🍎🥦🍌🍆
🔹 Avoiding alcohol and tobacco 🚭 https://t.co/ltjgIZGr8L"
1155048997683265536,2019-07-27 09:35:15,A session on the 1990 ‘Suwaseriya’ pre-hospital ambulance service was conducted to improve staff understanding to emergencies. Thank you for stopping by @1990srilanka @MoH_SriLanka 🚑🇱🇰 https://t.co/eoSjyv50YL
1155048942930784256,2019-07-27 09:35:02,"Dengue is a mosquito-borne disease that can develop into a potentially deadly complication called severe dengue.

You should go to hospital straight away if you have any of these signs.

#Dengue #SriLanka #Lka @WHOSEARO https://t.co/CYeuPt5SEi"
1155048841005031424,2019-07-27 09:34:38,"Reduce your risk of heart disease and stroke by
❤️ eating healthy
❤️ exercising regularly
❤️ not smoking
❤️ avoiding harmful use of alcohol
❤️ taking medication if it’s prescribed to you
Consult a health professional to get on the path to better cardiovascular health.
#beatNCDs https://t.co/Q72R7G70RH"
1155048378511740929,2019-07-27 09:32:47,"📈2013: 51+ million forced to flee.
📈2014: 59+ million forced to flee.
📈2015: 65+ million forced to flee.
📈2016: 65+ million forced to flee.
📈2017: 68+ million forced to flee.
📈2018: 70+ million forced to flee.

This is the cost of conflict. Enough is enough. https://t.co/tFT4Uix7dh"
